# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
578 0.110391 0.141673 -0.768085 0.614645 56.995 0.0143825 31.0416 578 00000000.png

579 0.110425 0.141647 -0.767936 0.614831 56.995 0.0294047 31.0416 579 00000000.png

580 0.110456 0.141623 -0.767802 0.614998 56.995 0.0429233 31.0416 580 00000000.png

581 0.110483 0.141601 -0.767682 0.615148 56.995 0.0550819 31.0416 581 00000000.png

582 0.110508 0.141581 -0.767573 0.615284 56.995 0.0660302 31.0416 582 00000000.png

583 0.110531 0.141564 -0.767475 0.615405 56.9951 0.0758789 31.0416 583 00000000.png

584 0.110551 0.141548 -0.767387 0.615515 56.9951 0.0847504 31.0415 584 00000000.png

585 0.110569 0.141534 -0.767308 0.615614 56.9951 0.0927304 31.0415 585 00000000.png

586 0.110586 0.141521 -0.767237 0.615702 56.9951 0.099919 31.0415 586 00000000.png

587 0.1106 0.14151 -0.767173 0.615782 56.9951 0.106381 31.0415 587 00000000.png

588 0.110614 0.141499 -0.767115 0.615854 56.9951 0.112208 31.0414 588 00000000.png

589 0.110626 0.14149 -0.767063 0.615919 56.9951 0.117447 31.0414 589 00000000.png

590 0.110636 0.141481 -0.767017 0.615977 56.9951 0.122165 31.0414 590 00000000.png

591 0.110646 0.141474 -0.766974 0.61603 56.9951 0.126404 31.0414 591 00000000.png

592 0.110655 0.141467 -0.766936 0.616077 56.9951 0.13022 31.0414 592 00000000.png

593 0.110663 0.141461 -0.766902 0.616119 56.9951 0.133655 31.0414 593 00000000.png

594 0.11067 0.141455 -0.766872 0.616158 56.9951 0.13675 31.0414 594 00000000.png

595 0.110676 0.14145 -0.766844 0.616192 56.9951 0.139532 31.0413 595 00000000.png

596 0.110682 0.141446 -0.766819 0.616223 56.9951 0.142037 31.0413 596 00000000.png

597 0.110687 0.141442 -0.766797 0.616251 56.9951 0.144292 31.0413 597 00000000.png

598 0.110691 0.141438 -0.766777 0.616276 56.9951 0.146318 31.0413 598 00000000.png

599 0.110696 0.141435 -0.766758 0.616298 56.9951 0.148141 31.0413 599 00000000.png

600 0.110699 0.141432 -0.766742 0.616319 56.9951 0.149788 31.0413 600 00000000.png

601 0.110703 0.141429 -0.766727 0.616337 56.9951 0.151269 31.0413 601 00000000.png

602 0.110706 0.141427 -0.766714 0.616353 56.9951 0.152596 31.0413 602 00000000.png

603 0.110708 0.141425 -0.766702 0.616368 56.9951 0.153791 31.0413 603 00000000.png

604 0.110711 0.141423 -0.766692 0.616381 56.9951 0.154873 31.0413 604 00000000.png

605 0.110713 0.141421 -0.766682 0.616393 56.9951 0.155847 31.0413 605 00000000.png

606 0.110715 0.14142 -0.766673 0.616404 56.9951 0.156721 31.0413 606 00000000.png

607 0.110717 0.141418 -0.766666 0.616414 56.9951 0.157508 31.0413 607 00000000.png

608 0.110719 0.141417 -0.766659 0.616423 56.9951 0.158217 31.0413 608 00000000.png

609 0.11072 0.141416 -0.766652 0.616431 56.9951 0.158855 31.0412 609 00000000.png

610 0.110721 0.141415 -0.766647 0.616438 56.9951 0.159428 31.0413 610 00000000.png

611 0.110722 0.141414 -0.766641 0.616444 56.9951 0.159944 31.0412 611 00000000.png

612 0.110724 0.141413 -0.766637 0.61645 56.9951 0.160408 31.0412 612 00000000.png

613 0.110724 0.141412 -0.766633 0.616455 56.9951 0.160828 31.0412 613 00000000.png

614 0.110725 0.141412 -0.766629 0.61646 56.9951 0.161204 31.0412 614 00000000.png

615 0.110726 0.141411 -0.766626 0.616464 56.995 0.161542 31.0412 615 00000000.png

616 0.110727 0.141411 -0.766623 0.616468 56.9951 0.161847 31.0412 616 00000000.png

617 0.110727 0.14141 -0.76662 0.616471 56.9951 0.162123 31.0412 617 00000000.png

618 0.110728 0.14141 -0.766617 0.616474 56.9951 0.162369 31.0412 618 00000000.png

619 0.110728 0.141409 -0.766615 0.616477 56.9951 0.16259 31.0412 619 00000000.png

620 0.110729 0.141409 -0.766613 0.616479 56.9951 0.162787 31.0412 620 00000000.png

621 0.110729 0.141409 -0.766611 0.616481 56.9951 0.162965 31.0412 621 00000000.png

622 0.11073 0.141408 -0.76661 0.616483 56.9951 0.163131 31.0412 622 00000000.png

623 0.11073 0.141408 -0.766608 0.616485 56.9951 0.163277 31.0412 623 00000000.png

624 0.11073 0.141408 -0.766607 0.616487 56.9951 0.163407 31.0412 624 00000000.png

625 0.110731 0.141408 -0.766606 0.616488 56.9951 0.163528 31.0412 625 00000000.png

626 0.110731 0.141407 -0.766605 0.61649 56.9951 0.163635 31.0412 626 00000000.png

627 0.110731 0.141407 -0.766604 0.616491 56.9951 0.163732 31.0412 627 00000000.png

628 0.110731 0.141407 -0.766603 0.616492 56.9951 0.163818 31.0412 628 00000000.png

629 0.110731 0.141407 -0.766602 0.616493 56.9951 0.163897 31.0412 629 00000000.png

630 0.110732 0.141407 -0.766602 0.616494 56.9951 0.163963 31.0412 630 00000000.png

631 0.110732 0.141407 -0.766601 0.616494 56.9951 0.164024 31.0412 631 00000000.png

632 0.110732 0.141407 -0.7666 0.616495 56.9951 0.164083 31.0412 632 00000000.png

633 0.110732 0.141407 -0.7666 0.616496 56.995 0.164135 31.0412 633 00000000.png

634 0.110732 0.141406 -0.766599 0.616496 56.9951 0.164179 31.0412 634 00000000.png

635 0.110732 0.141406 -0.766599 0.616497 56.995 0.164222 31.0412 635 00000000.png

636 0.110732 0.141406 -0.766599 0.616497 56.995 0.164261 31.0412 636 00000000.png

637 0.110732 0.141406 -0.766598 0.616498 56.9951 0.164296 31.0412 637 00000000.png

638 0.110732 0.141406 -0.766598 0.616498 56.995 0.164323 31.0412 638 00000000.png

639 0.110732 0.141406 -0.766598 0.616498 56.995 0.164352 31.0412 639 00000000.png

640 0.110733 0.141406 -0.766598 0.616499 56.995 0.164378 31.0412 640 00000000.png

641 0.110733 0.141406 -0.766597 0.616499 56.9951 0.164397 31.0412 641 00000000.png

642 0.110733 0.141406 -0.766597 0.616499 56.995 0.164414 31.0412 642 00000000.png

643 0.110733 0.141406 -0.766597 0.616499 56.995 0.164435 31.0412 643 00000000.png

644 0.110733 0.141406 -0.766597 0.6165 56.995 0.164451 31.0412 644 00000000.png

645 0.110733 0.141406 -0.766597 0.6165 56.995 0.164464 31.0412 645 00000000.png

646 0.110733 0.141406 -0.766597 0.6165 56.995 0.164477 31.0412 646 00000000.png

647 0.110733 0.141406 -0.766596 0.6165 56.995 0.164487 31.0412 647 00000000.png

648 0.110733 0.141406 -0.766596 0.6165 56.9951 0.164498 31.0412 648 00000000.png

649 0.110733 0.141406 -0.766596 0.6165 56.9951 0.164508 31.0412 649 00000000.png

650 0.110733 0.141406 -0.766596 0.6165 56.9951 0.164517 31.0412 650 00000000.png

651 0.110733 0.141406 -0.766596 0.616501 56.995 0.164527 31.0412 651 00000000.png

652 0.110733 0.141406 -0.766596 0.616501 56.995 0.16453 31.0412 652 00000000.png

653 0.110733 0.141406 -0.766596 0.616501 56.995 0.164535 31.0412 653 00000000.png

654 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164539 31.0412 654 00000000.png

655 0.110733 0.141406 -0.766596 0.616501 56.995 0.164543 31.0412 655 00000000.png

656 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164548 31.0412 656 00000000.png

657 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164555 31.0412 657 00000000.png

658 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16456 31.0412 658 00000000.png

659 0.110733 0.141406 -0.766596 0.616501 56.995 0.164567 31.0412 659 00000000.png

660 0.110733 0.141406 -0.766596 0.616501 56.995 0.16457 31.0404 660 00000000.png

661 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 31.0389 661 00000000.png

662 0.110733 0.141406 -0.766596 0.616501 56.995 0.164569 31.0367 662 00000000.png

663 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 31.0339 663 00000000.png

664 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 31.0307 664 00000000.png

665 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 31.0269 665 00000000.png

666 0.110733 0.141406 -0.766596 0.616501 56.995 0.164569 31.0227 666 00000000.png

667 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 31.0182 667 00000000.png

668 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164568 31.0133 668 00000000.png

669 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 31.0081 669 00000000.png

670 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164568 31.0026 670 00000000.png

671 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.9968 671 00000000.png

672 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.9908 672 00000000.png

673 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9847 673 00000000.png

674 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.9783 674 00000000.png

675 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.9718 675 00000000.png

676 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9651 676 00000000.png

677 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9582 677 00000000.png

678 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9514 678 00000000.png

679 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9444 679 00000000.png

680 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9372 680 00000000.png

681 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.93 681 00000000.png

682 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.9227 682 00000000.png

683 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.9154 683 00000000.png

684 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.908 684 00000000.png

685 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.9005 685 00000000.png

686 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8929 686 00000000.png

687 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8853 687 00000000.png

688 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8777 688 00000000.png

689 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.87 689 00000000.png

690 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8623 690 00000000.png

691 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8545 691 00000000.png

692 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8467 692 00000000.png

693 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8389 693 00000000.png

694 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8311 694 00000000.png

695 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8233 695 00000000.png

696 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8154 696 00000000.png

697 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.8074 697 00000000.png

698 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7994 698 00000000.png

699 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7915 699 00000000.png

700 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.7835 700 00000000.png

701 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7755 701 00000000.png

702 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7675 702 00000000.png

703 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7594 703 00000000.png

704 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7514 704 00000000.png

705 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7434 705 00000000.png

706 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7353 706 00000000.png

707 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7271 707 00000000.png

708 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7189 708 00000000.png

709 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7107 709 00000000.png

710 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.7026 710 00000000.png

711 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6945 711 00000000.png

712 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6863 712 00000000.png

713 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6782 713 00000000.png

714 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.67 714 00000000.png

715 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.6619 715 00000000.png

716 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.6538 716 00000000.png

717 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6457 717 00000000.png

718 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6375 718 00000000.png

719 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6294 719 00000000.png

720 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6212 720 00000000.png

721 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.6131 721 00000000.png

722 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.605 722 00000000.png

723 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.5969 723 00000000.png

724 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5888 724 00000000.png

725 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5808 725 00000000.png

726 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5728 726 00000000.png

727 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5647 727 00000000.png

728 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5566 728 00000000.png

729 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5485 729 00000000.png

730 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5404 730 00000000.png

731 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5323 731 00000000.png

732 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5242 732 00000000.png

733 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.5161 733 00000000.png

734 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.508 734 00000000.png

735 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.4998 735 00000000.png

736 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.4916 736 00000000.png

737 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.4835 737 00000000.png

738 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.4754 738 00000000.png

739 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.4664 739 00000000.png

740 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.4575 740 00000000.png

741 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.4487 741 00000000.png

742 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.44 742 00000000.png

743 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.4313 743 00000000.png

744 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.4226 744 00000000.png

745 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.414 745 00000000.png

746 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.4054 746 00000000.png

747 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.3969 747 00000000.png

748 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3885 748 00000000.png

749 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.38 749 00000000.png

750 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3716 750 00000000.png

751 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3632 751 00000000.png

752 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3549 752 00000000.png

753 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3466 753 00000000.png

754 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.3384 754 00000000.png

755 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.3301 755 00000000.png

756 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.3218 756 00000000.png

757 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.3136 757 00000000.png

758 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.3054 758 00000000.png

759 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.2971 759 00000000.png

760 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.2887 760 00000000.png

761 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.2804 761 00000000.png

762 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.272 762 00000000.png

763 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.2637 763 00000000.png

764 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.2554 764 00000000.png

765 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.2471 765 00000000.png

766 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.2388 766 00000000.png

767 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.2305 767 00000000.png

768 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.2222 768 00000000.png

769 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.2139 769 00000000.png

770 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.2057 770 00000000.png

771 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164577 30.1974 771 00000000.png

772 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.1891 772 00000000.png

773 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.1808 773 00000000.png

774 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164577 30.1725 774 00000000.png

775 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.1643 775 00000000.png

776 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.1561 776 00000000.png

777 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.1479 777 00000000.png

778 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164576 30.1396 778 00000000.png

779 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.1315 779 00000000.png

780 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.1233 780 00000000.png

781 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164575 30.1152 781 00000000.png

782 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.107 782 00000000.png

783 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.0988 783 00000000.png

784 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.0906 784 00000000.png

785 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.0825 785 00000000.png

786 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.0743 786 00000000.png

787 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164574 30.067 787 00000000.png

788 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0604 788 00000000.png

789 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0544 789 00000000.png

790 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.0491 790 00000000.png

791 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0443 791 00000000.png

792 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0399 792 00000000.png

793 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.036 793 00000000.png

794 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0325 794 00000000.png

795 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0293 795 00000000.png

796 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0265 796 00000000.png

797 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0239 797 00000000.png

798 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164573 30.0216 798 00000000.png

799 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164572 30.0196 799 00000000.png

800 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0177 800 00000000.png

801 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.016 801 00000000.png

802 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0145 802 00000000.png

803 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0132 803 00000000.png

804 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0119 804 00000000.png

805 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0108 805 00000000.png

806 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0098 806 00000000.png

807 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0089 807 00000000.png

808 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0081 808 00000000.png

809 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0074 809 00000000.png

810 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0068 810 00000000.png

811 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0062 811 00000000.png

812 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0057 812 00000000.png

813 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0052 813 00000000.png

814 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0048 814 00000000.png

815 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0044 815 00000000.png

816 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.004 816 00000000.png

817 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0037 817 00000000.png

818 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0034 818 00000000.png

819 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0032 819 00000000.png

820 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.003 820 00000000.png

821 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0028 821 00000000.png

822 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0026 822 00000000.png

823 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0024 823 00000000.png

824 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0023 824 00000000.png

825 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0021 825 00000000.png

826 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.002 826 00000000.png

827 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0019 827 00000000.png

828 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.0018 828 00000000.png

829 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0017 829 00000000.png

830 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0016 830 00000000.png

831 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0016 831 00000000.png

832 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0015 832 00000000.png

833 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0014 833 00000000.png

834 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0014 834 00000000.png

835 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0013 835 00000000.png

836 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0013 836 00000000.png

837 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0013 837 00000000.png

838 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0012 838 00000000.png

839 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0012 839 00000000.png

840 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0012 840 00000000.png

841 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0011 841 00000000.png

842 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0011 842 00000000.png

843 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0011 843 00000000.png

844 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.0011 844 00000000.png

845 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0011 845 00000000.png

846 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.0011 846 00000000.png

847 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 847 00000000.png

848 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 848 00000000.png

849 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 849 00000000.png

850 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164569 30.001 850 00000000.png

851 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 851 00000000.png

852 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 852 00000000.png

853 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.001 853 00000000.png

854 0.110733 0.141406 -0.766596 0.616501 56.9951 0.164571 30.001 854 00000000.png

855 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 855 00000000.png

856 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 856 00000000.png

857 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 857 00000000.png

858 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 858 00000000.png

859 0.110733 0.141406 -0.766596 0.616501 56.9951 0.16457 30.001 859 00000000.png

860 0.110577 0.14128 -0.766618 0.61653 56.9828 0.16457 30.0242 860 00000000.png

861 0.110271 0.141034 -0.766662 0.616586 56.9589 0.16458 30.0696 861 00000000.png

862 0.109827 0.140677 -0.766726 0.616668 56.924 0.164577 30.1356 862 00000000.png

863 0.109261 0.140222 -0.766807 0.616772 56.8795 0.164576 30.2196 863 00000000.png

864 0.108582 0.139675 -0.766903 0.616896 56.8258 0.164576 30.3203 864 00000000.png

865 0.107824 0.139066 -0.76701 0.617033 56.7658 0.164581 30.4325 865 00000000.png

866 0.106978 0.138385 -0.767128 0.617186 56.6986 0.164578 30.5576 866 00000000.png

867 0.106043 0.137633 -0.767258 0.617355 56.6239 0.164578 30.6958 867 00000000.png

868 0.105032 0.136819 -0.767397 0.617535 56.5428 0.164572 30.8449 868 00000000.png

869 0.103952 0.135951 -0.767544 0.617727 56.4558 0.16457 31.0038 869 00000000.png

870 0.102802 0.135025 -0.767699 0.61793 56.3627 0.164571 31.1729 870 00000000.png

871 0.101612 0.134067 -0.767858 0.618139 56.2657 0.164573 31.3475 871 00000000.png

872 0.100369 0.133066 -0.768021 0.618355 56.164 0.164577 31.5294 872 00000000.png

873 0.0990741 0.132024 -0.768189 0.618578 56.0573 0.164585 31.7186 873 00000000.png

874 0.0977356 0.130946 -0.76836 0.618807 55.9465 0.164578 31.9138 874 00000000.png

